Unnamed: 0,AP_Rs,CO_Rs,NO2_Rs,NOX_Rs,NO_Rs,P10_Rs,P25_Rs,Pr_Rs,RH_Rs,SO2_Rs,T_Rs,WD_Rs,WS_Rs
,hPa,mg/m3,ug/m3,ug/m3,ug/m3,ug/m3,ug/m3,mm,%,ug/m3,DegC,degres,m/s
2023-12-01 08:00:00,872,6.271,100,470,243,257,93,0,66,84,-17.3,261,1
2023-12-01 08:15:00,873,7.511,98,453,233,298,96,0,67,88,-17.4,244,1
2023-12-01 08:30:00,873,8.728,100,472,244,298,96,0,67,95,-17.2,273,0
2023-12-01 08:45:00,873,9.594,101,480,248,298,96,0,67,103,-16.9,245,1
2023-12-01 09:00:00,873,9.699,105,526,275,208,151,0,67,107,-16.7,247,1
2023-12-01 09:15:00,873,9.149,112,577,305,149,188,0,67,115,-16.7,246,1
2023-12-01 09:30:00,873,9.103,115,631,338,149,188,0,67,123,-16.6,274,1
2023-12-01 09:45:00,873,8.564,113,551,285,149,188,0,67,130,-16.6,279,2
2023-12-01 10:00:00,873,8.061,117,551,284,383,225,0,67,136,-16.4,268,1
2023-12-01 10:15:00,873,9.173,125,650,344,540,249,0,66,143,-16,259,1
2023-12-01 10:30:00,873,8.927,136,688,361,540,249,0,66,152,-15.6,256,2
2023-12-01 10:45:00,873,8.834,146,688,355,540,249,0,64,194,-15.1,265,2
2023-12-01 11:00:00,873,8.74,148,631,315,375,292,0,63,227,-14.6,271,2
2023-12-01 11:15:00,873,7.207,137,532,259,270,320,0,60,204,-14.3,275,3
2023-12-01 11:30:00,873,5.476,124,442,208,270,320,0,59,184,-14.1,270,3
2023-12-01 11:45:00,873,4.259,117,409,190,270,320,0,58,162,-13.5,271,3
2023-12-01 12:00:00,873,3.229,111,348,155,187,300,0,54,135,-13,274,3
2023-12-01 12:15:00,873,3.159,112,342,151,135,287,0,52,124,-12.7,274,3
2023-12-01 12:30:00,873,2.656,105,289,120,135,287,0,52,112,-12.6,283,3
2023-12-01 12:45:00,873,2.375,104,277,114,135,287,0,52,101,-12,282,3
2023-12-01 13:00:00,873,2.48,111,327,141,95,238,0,52,105,-11.5,282,2
2023-12-01 13:15:00,873,2.574,118,342,146,68,205,0,51,108,-11.1,273,2
2023-12-01 13:30:00,873,2.188,116,310,128,68,205,0,51,94,-10.8,284,3
2023-12-01 13:45:00,873,2.001,111,283,113,68,205,0,50,87,-10.4,282,3
2023-12-01 14:00:00,873,1.966,112,291,116,47,165,0,50,94,-9.9,281,2
2023-12-01 14:15:00,873,2.001,106,254,96,34,138,0,49,99,-9.4,277,3
2023-12-01 14:30:00,873,1.802,106,254,96,34,138,0,48,92,-9,281,3
2023-12-01 14:45:00,873,1.463,103,235,88,34,138,0,47,81,-8.6,279,3
2023-12-01 15:00:00,873,1.474,104,222,76,24,114,0,47,80,-8.9,276,3
2023-12-01 15:15:00,873,1.463,105,235,85,17,98,0,48,77,-9,285,3
2023-12-01 15:30:00,873,1.275,98,197,65,17,98,0,48,71,-9.1,288,3
2023-12-01 15:45:00,873,1.357,98,184,56,17,98,0,48,67,-9.2,283,3
2023-12-01 16:00:00,873,1.346,102,201,64,12,109,0,48,64,-9.4,287,3
2023-12-01 16:15:00,873,1.404,108,241,88,8,116,0,48,61,-9.3,286,3
2023-12-01 16:30:00,873,1.439,109,266,103,8,116,0,48,60,-9.2,282,2
2023-12-01 16:45:00,873,1.697,110,260,98,8,116,0,50,61,-9.7,286,2
2023-12-01 17:00:00,873,1.989,111,283,113,78,99,0,51,62,-10.2,276,2
2023-12-01 17:15:00,873,2.153,112,293,118,124,88,0,52,62,-10.7,275,2
2023-12-01 17:30:00,873,2.305,110,266,103,124,88,0,52,64,-11.4,277,2
2023-12-01 17:45:00,873,2.445,109,287,115,124,88,0,53,65,-11.8,272,2
2023-12-01 18:00:00,873,2.235,111,272,105,104,96,0,53,62,-12.2,261,2
2023-12-01 18:15:00,874,2.48,121,388,174,90,101,0,54,64,-12.4,224,1
2023-12-01 18:30:00,874,2.305,120,319,131,90,101,0,55,62,-12.8,249,2
2023-12-01 18:45:00,874,2.293,121,415,193,90,101,0,56,62,-13.3,237,1
2023-12-01 19:00:00,874,2.2,120,388,175,63,110,0,57,57,-13.9,225,1
2023-12-01 19:15:00,874,2.492,125,438,204,45,117,0,58,60,-14.1,228,1
2023-12-01 19:30:00,874,2.293,117,409,191,45,117,0,59,58,-13.9,281,1
2023-12-01 19:45:00,875,2.679,122,472,229,45,117,0,59,60,-13.8,267,1
2023-12-01 20:00:00,875,2.925,117,463,225,32,107,0,58,62,-13.6,263,2
2023-12-01 20:15:00,875,2.948,116,444,214,23,101,0,58,64,-13.2,257,1
2023-12-01 20:30:00,875,2.995,122,465,224,23,101,0,56,67,-13.1,251,1
2023-12-01 20:45:00,875,3.101,116,440,211,23,101,0,56,71,-13.1,258,1
2023-12-01 21:00:00,875,3.545,116,495,248,16,105,0,57,72,-13.4,228,1
2023-12-01 21:15:00,875,3.393,121,480,235,11,107,0,58,71,-13.9,240,1
2023-12-01 21:30:00,875,3.428,118,467,229,11,107,0,59,69,-14.3,246,1
2023-12-01 21:45:00,875,4.177,120,535,273,11,107,0,59,72,-14.3,255,1
2023-12-01 22:00:00,875,4.388,118,558,288,8,126,0,60,74,-14.3,238,1
2023-12-01 22:15:00,875,4.399,119,524,265,6,139,0,60,34,-14.3,251,1
2023-12-01 22:30:00,875,4.844,121,568,293,6,139,0,60,70,-14.2,235,1
2023-12-01 22:45:00,875,4.551,121,558,286,6,139,0,61,70,-14.7,224,1
2023-12-01 23:00:00,875,4.668,121,560,286,27,163,0,61,72,-14.7,220,1
2023-12-01 23:15:00,875,4.657,118,518,261,40,178,0,61,70,-14.6,256,1
2023-12-01 23:30:00,875,4.633,118,532,270,40,178,0,61,70,-14.6,258,1
2023-12-01 23:45:00,875,4.575,117,512,258,40,178,0,62,70,-14.6,283,1
2023-12-02 00:00:00,875,4.083,112,461,229,100,183,0,62,69,-14.5,268,1
2023-12-02 00:15:00,875,3.814,113,478,239,139,186,0,62,70,-14.4,237,1
2023-12-02 00:30:00,875,4.469,113,476,238,139,186,0,61,70,-14.6,209,1
2023-12-02 00:45:00,875,4.902,118,574,298,139,186,0,62,73,-15.1,217,1
2023-12-02 01:00:00,875,4.797,114,543,280,505,188,0,62,74,-14.7,244,1
2023-12-02 01:15:00,875,4.797,114,537,278,749,189,0,62,74,-14.5,243,1
2023-12-02 01:30:00,875,4.083,111,424,205,749,189,0,62,73,-14.7,202,0
2023-12-02 01:45:00,875,4.434,108,497,255,749,189,0,63,74,-14.5,216,0
2023-12-02 02:00:00,875,4.575,109,530,274,567,180,0,62,73,-14.2,234,0
2023-12-02 02:15:00,875,4.809,108,572,304,445,174,0,62,72,-14,268,1
2023-12-02 02:30:00,875,4.399,103,493,255,445,174,0,61,66,-14.7,277,1
2023-12-02 02:45:00,875,3.662,102,375,179,445,174,0,63,64,-15.2,272,1
2023-12-02 03:00:00,875,4.306,102,419,206,334,184,0,63,68,-15.2,215,1
2023-12-02 03:15:00,875,4.352,109,453,225,261,190,0,63,70,-15.5,207,0
2023-12-02 03:30:00,875,4.294,107,480,244,261,190,0,63,73,-15.3,138,0
2023-12-02 03:45:00,874,4.469,104,495,255,261,190,0,64,74,-15.1,198,1
2023-12-02 04:00:00,874,7.043,105,501,259,229,200,0,63,77,-15.4,92,0
2023-12-02 04:15:00,874,8.904,103,461,234,209,207,0,65,88,-15.3,287,0
2023-12-02 04:30:00,874,5.242,108,493,251,209,207,0,64,83,-14.7,280,1
2023-12-02 04:45:00,874,5.031,105,442,220,209,207,0,64,78,-15.1,266,1
2023-12-02 05:00:00,874,5.499,107,426,209,289,219,0,65,78,-15.4,203,1
2023-12-02 05:15:00,874,5.873,108,459,229,342,226,0,66,78,-15.4,148,0
2023-12-02 05:30:00,874,7.172,101,371,176,342,226,0,66,78,-16.1,61,1
2023-12-02 05:45:00,874,6.072,92,224,85,342,226,0,68,77,-16.2,56,1
2023-12-02 06:00:00,874,7.242,94,287,126,240,219,0,68,83,-16.3,61,1
2023-12-02 06:15:00,874,7.617,96,287,125,171,213,0,69,89,-16.1,65,1
2023-12-02 06:30:00,874,8.857,93,296,133,171,213,0,69,95,-16.6,56,1
2023-12-02 06:45:00,874,7.172,88,235,96,171,213,0,70,95,-16.9,60,1
2023-12-02 07:00:00,874,5.487,95,258,106,166,214,0,71,100,-16.3,66,1
2023-12-02 07:15:00,874,5.499,91,340,163,162,215,0,70,96,-16,102,1
2023-12-02 07:30:00,874,5.487,95,358,171,162,215,0,69,91,-16,86,1
2023-12-02 07:45:00,874,5.792,92,277,120,162,215,0,70,95,-16.1,68,1
2023-12-02 08:00:00,874,6.529,94,323,150,467,182,0,70,97,-16.3,67,1
2023-12-02 08:15:00,874,6.201,91,279,123,671,160,0,70,96,-16.4,61,1
2023-12-02 08:30:00,874,6.248,88,268,118,671,160,0,71,96,-16.4,51,1
2023-12-02 08:45:00,874,6.072,90,291,130,671,160,0,71,101,-16.6,63,1
2023-12-02 09:00:00,874,5.593,93,293,131,541,193,0,71,108,-16,62,1
2023-12-02 09:15:00,874,4.809,91,270,116,454,214,0,71,107,-15.9,62,1
2023-12-02 09:30:00,874,3.873,87,233,95,454,214,0,71,104,-15.5,56,1
2023-12-02 09:45:00,874,3.393,86,350,173,454,214,0,70,93,-15.4,110,2
2023-12-02 10:00:00,873,2.633,83,277,128,412,183,0,69,81,-15.5,104,2
2023-12-02 10:15:00,873,2.422,84,283,130,384,162,0,68,82,-15.2,119,1
2023-12-02 10:30:00,873,2.235,87,294,135,384,162,0,67,88,-14.6,115,1
2023-12-02 10:45:00,873,2.048,81,252,111,384,162,0,65,107,-13.7,110,1
2023-12-02 11:00:00,873,1.977,84,266,119,269,151,0,63,131,-12.6,120,1
2023-12-02 11:15:00,873,1.895,80,245,108,192,144,0,61,121,-11.7,120,1
2023-12-02 11:30:00,873,1.427,75,195,79,192,144,0,59,112,-11.4,114,2
2023-12-02 11:45:00,872,1.58,80,220,91,192,144,0,58,115,-10.8,113,1
2023-12-02 12:00:00,872,1.521,80,216,88,134,124,0,56,116,-10.3,110,1
2023-12-02 12:15:00,872,1.346,73,185,74,96,112,0,56,110,-10.2,108,2
2023-12-02 12:30:00,872,1.427,81,199,78,96,112,0,56,106,-9.8,111,1
2023-12-02 12:45:00,871,1.182,74,170,63,96,112,0,55,100,-9.5,107,2
2023-12-02 13:00:00,871,1.112,69,159,59,129,87,0,55,97,-9.3,108,2
2023-12-02 13:15:00,871,1.205,77,180,68,151,70,0,55,98,-9.1,123,1
2023-12-02 13:30:00,871,1.591,94,245,99,151,70,0,54,103,-8.6,193,1
2023-12-02 13:45:00,870,1.474,101,270,110,151,70,0,54,102,-8.5,201,1
2023-12-02 14:00:00,870,1.018,72,164,61,141,70,0,54,92,-8.5,104,2
2023-12-02 14:15:00,870,1.17,80,199,78,134,69,0,55,90,-8.3,113,1
2023-12-02 14:30:00,870,0.936,69,147,51,134,69,0,55,84,-8.4,111,2
2023-12-02 14:45:00,869,0.936,76,170,61,134,69,0,55,87,-8.1,105,1
2023-12-02 15:00:00,869,1.065,79,182,66,95,49,0,54,88,-7.8,109,2
2023-12-02 15:15:00,869,1.006,77,166,59,69,35,0,54,85,-7.8,107,2
2023-12-02 15:30:00,869,1.158,80,195,75,69,35,0,54,86,-7.7,110,1
2023-12-02 15:45:00,869,1.053,82,180,64,69,35,0,54,82,-7.7,111,1
2023-12-02 16:00:00,869,1.474,87,229,94,51,34,0,54,85,-7.5,141,1
2023-12-02 16:15:00,869,1.439,93,258,108,39,33,0,54,80,-7.8,149,1
2023-12-02 16:30:00,869,1.158,85,208,81,39,33,0,56,71,-8.2,112,1
2023-12-02 16:45:00,868,1.123,86,191,69,39,33,0,56,69,-8.5,107,2
2023-12-02 17:00:00,868,1.03,87,191,69,30,37,0,57,65,-8.7,109,1
2023-12-02 17:15:00,868,1.252,91,228,90,23,39,0,58,66,-8.9,113,1
2023-12-02 17:30:00,868,1.392,92,239,96,23,39,0,58,66,-9.1,104,1
2023-12-02 17:45:00,868,1.346,97,254,103,23,39,0,59,66,-9.2,97,1
2023-12-02 18:00:00,868,1.416,95,264,110,62,46,0,59,64,-9.5,104,1
2023-12-02 18:15:00,868,1.357,93,228,88,87,50,0,60,62,-9.4,94,1
2023-12-02 18:30:00,867,1.275,88,212,81,87,50,0,60,59,-9.6,112,1
2023-12-02 18:45:00,867,1.533,95,283,123,87,50,0,61,58,-9.9,110,1
2023-12-02 19:00:00,867,1.638,91,277,121,61,46,0,61,60,-9.8,110,1
2023-12-02 19:15:00,867,1.568,94,270,115,44,42,0,61,58,-10.1,147,1
2023-12-02 19:30:00,867,1.533,90,266,115,44,42,0,61,52,-10.5,106,1
2023-12-02 19:45:00,867,1.954,95,342,161,44,42,0,62,54,-10.4,99,1
2023-12-02 20:00:00,867,2.48,89,392,198,31,49,0,62,53,-10.4,112,1
2023-12-02 20:15:00,867,2.328,94,403,203,22,54,0,63,51,-10.6,113,1
2023-12-02 20:30:00,866,2.41,90,337,161,22,54,0,63,52,-10.8,107,1
2023-12-02 20:45:00,867,2.679,96,415,208,22,54,0,64,53,-11.2,136,1
2023-12-02 21:00:00,866,2.808,95,400,199,15,57,0,64,55,-11.2,127,1
2023-12-02 21:15:00,866,2.399,87,346,170,11,59,0,64,51,-11.6,113,1
2023-12-02 21:30:00,866,2.106,85,291,135,11,59,0,65,46,-11.9,106,1
2023-12-02 21:45:00,866,4.306,96,417,209,11,59,0,65,50,-11.9,80,1
2023-12-02 22:00:00,866,7.441,109,474,238,8,76,0,66,64,-12.3,54,1
2023-12-02 22:15:00,866,7.664,118,503,251,6,87,0,67,30,-12.5,65,1
2023-12-02 22:30:00,866,6.318,108,489,249,6,87,0,68,81,-12.3,87,1
2023-12-02 22:45:00,866,6.587,105,467,236,6,87,0,68,81,-12.5,59,1
2023-12-02 23:00:00,866,8.015,114,505,255,34,171,0,69,88,-12.7,62,1
2023-12-02 23:15:00,866,9.407,114,551,286,54,227,0,69,100,-12.6,59,1
2023-12-02 23:30:00,865,9.653,111,535,278,54,227,0,69,110,-12.8,54,1
2023-12-02 23:45:00,865,8.705,112,484,244,54,227,0,69,113,-12.9,64,1
2023-12-03 00:00:00,865,7.874,109,447,220,165,286,0,70,116,-13.1,86,0
2023-12-03 00:15:00,865,3.943,93,317,148,239,325,0,69,106,-13,106,1
2023-12-03 00:30:00,865,3.475,89,273,120,239,325,0,68,93,-13.1,135,0
2023-12-03 00:45:00,865,2.352,83,262,116,239,325,0,67,83,-13.4,125,1
2023-12-03 01:00:00,865,2.972,86,285,130,252,241,0,68,76,-13.5,113,1
2023-12-03 01:15:00,865,2.937,89,294,134,260,185,0,68,78,-13.4,187,0
2023-12-03 01:30:00,865,7.687,100,438,221,260,185,0,67,86,-13.6,57,1
2023-12-03 01:45:00,865,8.763,104,411,201,260,185,0,68,101,-13.9,67,1
2023-12-03 02:00:00,865,8.6,100,405,200,584,215,0,69,112,-13.9,67,1
2023-12-03 02:15:00,864,8.553,99,377,181,800,236,0,70,117,-14.2,69,1
2023-12-03 02:30:00,865,6.575,96,335,155,800,236,0,70,121,-14,170,0
2023-12-03 02:45:00,864,2.656,83,210,84,800,236,0,69,107,-14.1,90,1
2023-12-03 03:00:00,865,3.335,79,264,121,653,215,0,69,95,-14.1,99,1
2023-12-03 03:15:00,865,2.539,82,228,95,555,202,0,68,93,-13.7,249,0
2023-12-03 03:30:00,864,2.2,85,216,86,555,202,0,67,87,-13.6,229,0
2023-12-03 03:45:00,864,2.129,85,239,101,555,202,0,67,83,-13.6,266,1
2023-12-03 04:00:00,864,3.253,84,241,103,388,167,0,67,77,-13.7,249,1
2023-12-03 04:15:00,864,6.248,92,354,171,277,144,0,68,81,-13.5,278,0
2023-12-03 04:30:00,864,8.564,100,468,240,277,144,0,67,85,-13.5,248,1
2023-12-03 04:45:00,864,8.693,107,503,259,277,144,0,68,90,-14.1,193,1
2023-12-03 05:00:00,864,9.266,108,511,263,194,195,0,70,93,-14.1,250,1
2023-12-03 05:15:00,864,8.459,107,445,221,139,229,0,70,93,-14,280,1
2023-12-03 05:30:00,864,8.342,105,432,214,139,229,0,70,95,-14,280,2
2023-12-03 05:45:00,864,7.745,104,415,204,139,229,0,71,94,-14,283,1
2023-12-03 06:00:00,864,7.968,103,430,214,296,250,0,71,99,-13.8,273,0
2023-12-03 06:15:00,864,8.646,104,476,243,400,264,0,70,99,-14,163,0
2023-12-03 06:30:00,864,8.33,107,535,280,400,264,0,71,100,-14.3,100,0
2023-12-03 06:45:00,864,11.138,101,518,274,400,264,0,71,104,-14,50,0
2023-12-03 07:00:00,864,9.711,94,430,220,280,275,0,71,109,-12.8,278,1
2023-12-03 07:15:00,864,4.469,96,304,135,200,283,0,69,111,-11.6,278,1
2023-12-03 07:30:00,864,3.732,97,285,124,200,283,0,67,106,-11.4,283,2
2023-12-03 07:45:00,864,4.165,93,321,149,200,283,0,66,102,-11.7,282,1
2023-12-03 08:00:00,864,4.118,94,329,154,140,237,0,66,100,-11.9,280,2
2023-12-03 08:15:00,864,3.615,90,371,184,100,206,0,66,89,-11.9,282,3
2023-12-03 08:30:00,864,3.253,92,380,189,100,206,0,66,91,-11.3,282,2
2023-12-03 08:45:00,864,3.147,92,329,155,100,206,0,65,94,-11.3,284,2
2023-12-03 09:00:00,865,3.218,90,346,168,213,167,0,65,92,-11.6,284,3
2023-12-03 09:15:00,865,3.042,90,430,221,288,141,0,65,96,-11.1,282,3
2023-12-03 09:30:00,865,2.574,97,377,183,288,141,0,64,109,-10.2,283,2
2023-12-03 09:45:00,865,1.954,93,296,133,288,141,0,62,123,-9.4,282,2
2023-12-03 10:00:00,865,1.837,89,254,109,295,116,0,60,132,-9.3,281,2
2023-12-03 10:15:00,864,1.638,87,226,90,300,100,0,59,135,-8.9,283,2
2023-12-03 10:30:00,864,1.451,90,229,91,300,100,0,58,132,-8.4,283,2
2023-12-03 10:45:00,864,1.58,96,249,100,300,100,0,56,131,-7.9,284,2
2023-12-03 11:00:00,864,1.615,95,252,103,234,85,0,55,131,-7.4,285,1
2023-12-03 11:15:00,864,1.509,94,208,75,191,76,0,54,118,-7.2,284,2
2023-12-03 11:30:00,864,1.732,99,264,108,191,76,0,54,110,-7.4,277,2
2023-12-03 11:45:00,864,1.755,100,233,88,191,76,0,55,107,-7.5,284,1
2023-12-03 12:00:00,864,1.556,94,212,76,193,85,0,55,112,-7.3,287,1
2023-12-03 12:15:00,864,1.58,98,239,93,194,90,0,55,108,-7.1,281,2
2023-12-03 12:30:00,864,1.357,95,210,76,194,90,0,54,103,-6.7,280,2
2023-12-03 12:45:00,864,1.03,89,191,66,194,90,0,53,87,-6.2,277,3
2023-12-03 13:00:00,864,0.901,84,174,59,137,74,0,52,77,-5.8,283,2
2023-12-03 13:15:00,864,0.913,89,184,61,99,63,0,51,75,-5.8,277,2
2023-12-03 13:30:00,864,0.878,89,191,66,99,63,0,51,67,-5.6,269,2
2023-12-03 13:45:00,864,0.948,94,205,73,99,63,0,51,70,-5.4,276,2
2023-12-03 14:00:00,864,0.842,91,189,65,78,58,0,50,69,-5.2,271,2
2023-12-03 14:15:00,864,0.959,97,212,75,64,54,0,50,67,-5.1,262,2
2023-12-03 14:30:00,864,0.819,91,184,61,64,54,0,50,66,-4.9,273,2
2023-12-03 14:45:00,863,0.737,88,170,54,64,54,0,50,65,-4.9,281,2
2023-12-03 15:00:00,863,0.772,93,191,64,76,42,0,48,64,-4.4,280,2
2023-12-03 15:15:00,863,0.644,85,170,55,84,33,0,48,58,-4.7,284,3
2023-12-03 15:30:00,863,0.761,89,164,50,84,33,0,48,58,-4.4,285,2
2023-12-03 15:45:00,863,0.772,96,197,66,84,33,0,48,58,-4.5,273,2
2023-12-03 16:00:00,863,0.878,95,214,78,59,28,0,48,56,-4.6,281,3
2023-12-03 16:15:00,863,0.913,96,205,71,42,25,0,49,54,-4.8,281,2
2023-12-03 16:30:00,863,1.053,99,212,75,42,25,0,50,53,-5.1,285,2
2023-12-03 16:45:00,864,0.983,101,220,76,42,25,0,51,53,-5.4,283,2
2023-12-03 17:00:00,864,0.995,99,208,71,29,23,0,51,51,-5.7,286,2
2023-12-03 17:15:00,864,0.924,97,187,59,21,21,0,52,46,-6.2,278,2
2023-12-03 17:30:00,864,1.17,107,256,98,21,21,0,54,48,-6.6,281,2
2023-12-03 17:45:00,864,1.31,107,256,98,21,21,0,54,49,-6.7,281,2
2023-12-03 18:00:00,864,1.217,99,206,70,15,33,0,55,45,-7,291,2
2023-12-03 18:15:00,864,0.971,97,164,44,11,40,0,55,45,-7,292,1
2023-12-03 18:30:00,864,1.006,100,206,70,11,40,0,55,46,-7,282,2
2023-12-03 18:45:00,864,1.451,105,300,128,11,40,0,56,45,-7.1,275,2
2023-12-03 19:00:00,864,1.743,105,277,113,335,37,0,56,46,-7.2,277,2
2023-12-03 19:15:00,864,1.334,103,208,69,552,34,0,56,47,-7.3,303,1
2023-12-03 19:30:00,865,1.076,96,189,61,552,34,0,56,46,-7.3,293,2
2023-12-03 19:45:00,865,1.275,104,222,78,552,34,0,56,48,-7.2,281,1
2023-12-03 20:00:00,865,0.959,94,149,35,386,47,0,56,48,-7.4,307,1
2023-12-03 20:15:00,865,1.509,101,249,96,276,56,0,56,47,-7.5,277,1
2023-12-03 20:30:00,865,2.516,109,394,186,276,56,0,57,49,-7.9,214,1
2023-12-03 20:45:00,865,2.831,107,346,156,276,56,0,58,49,-8.3,286,1
2023-12-03 21:00:00,865,4.118,108,319,139,193,59,0,58,53,-8.6,291,1
2023-12-03 21:15:00,865,2.761,107,358,164,138,61,0,59,51,-8.4,292,1
2023-12-03 21:30:00,865,5.019,110,356,161,138,61,0,59,58,-9.7,58,1
2023-12-03 21:45:00,865,5.838,110,442,216,138,61,0,61,63,-9.4,277,1
2023-12-03 22:00:00,865,6.611,116,618,328,97,100,0,61,66,-8.8,274,0
2023-12-03 22:15:00,865,6.997,112,572,300,69,125,0,61,29,-9.4,332,0
2023-12-03 22:30:00,865,5.558,109,518,268,69,125,0,61,65,-9.4,194,1
2023-12-03 22:45:00,865,4.154,111,468,234,69,125,0,62,59,-10.1,263,1
2023-12-03 23:00:00,864,4.727,102,430,215,155,157,0,62,56,-10.7,69,1
2023-12-03 23:15:00,865,3.849,97,287,124,213,179,0,64,56,-11.4,46,1
2023-12-03 23:30:00,865,3.686,95,237,93,213,179,0,64,55,-12.2,60,1
2023-12-03 23:45:00,865,3.697,98,216,76,213,179,0,66,56,-12.4,20,0
2023-12-04 00:00:00,865,4.294,95,210,75,265,158,0,65,55,-12.1,58,1
2023-12-04 00:15:00,864,5.733,100,302,131,299,144,0,66,62,-12.7,57,1
2023-12-04 00:30:00,864,6.143,100,275,115,299,144,0,67,67,-12.9,53,1
2023-12-04 00:45:00,864,5.242,94,243,98,299,144,0,68,65,-13,31,0
2023-12-04 01:00:00,864,4.563,91,203,73,240,174,0,67,63,-13.4,51,1
2023-12-04 01:15:00,864,5.136,94,235,93,200,193,0,68,62,-13.8,61,1
2023-12-04 01:30:00,864,4.984,94,226,86,200,193,0,70,65,-13.8,53,1
2023-12-04 01:45:00,864,4.037,89,174,55,200,193,0,69,60,-14,46,1
2023-12-04 02:00:00,864,4.107,88,151,41,221,184,0,70,58,-14.5,67,1
2023-12-04 02:15:00,864,5.265,93,199,70,235,178,0,71,66,-14.5,64,1
2023-12-04 02:30:00,864,3.288,87,155,44,235,178,0,71,65,-13.9,69,1
2023-12-04 02:45:00,864,2.82,84,122,25,235,178,0,70,61,-14.2,52,1
2023-12-04 03:00:00,864,3.182,80,117,24,168,150,0,70,57,-14.8,66,1
2023-12-04 03:15:00,864,4.352,87,143,36,123,132,0,71,60,-15.1,59,1
2023-12-04 03:30:00,864,4.2,87,134,30,123,132,0,72,60,-14.9,51,1
2023-12-04 03:45:00,864,5.066,88,163,49,123,132,0,71,60,-15,60,1
2023-12-04 04:00:00,863,4.528,83,143,39,181,122,0,71,63,-15.5,56,1
2023-12-04 04:15:00,863,3.182,74,96,14,219,116,0,71,59,-15.7,59,1
2023-12-04 04:30:00,863,3.206,77,109,21,219,116,0,72,57,-15.3,90,1
2023-12-04 04:45:00,863,3.732,79,151,48,219,116,0,72,58,-14.9,113,1
2023-12-04 05:00:00,863,3.955,84,180,63,445,99,0,72,61,-14.8,129,0
2023-12-04 05:15:00,863,2.82,87,185,65,595,88,0,71,64,-14.7,199,1
2023-12-04 05:30:00,863,1.895,81,141,40,595,88,0,70,54,-15,103,1
2023-12-04 05:45:00,862,2.27,76,145,46,595,88,0,70,46,-15.4,75,1
2023-12-04 06:00:00,862,2.352,65,96,20,416,82,0,71,46,-15.9,59,1
2023-12-04 06:15:00,862,2.363,64,84,14,298,78,0,71,43,-16.3,55,1
2023-12-04 06:30:00,862,3.054,76,115,25,298,78,0,71,44,-16.3,56,1
2023-12-04 06:45:00,862,3.206,79,134,35,298,78,0,71,49,-15.9,59,1
2023-12-04 07:00:00,861,3.124,80,130,33,221,69,0,71,50,-15.9,54,1
2023-12-04 07:15:00,861,3.358,83,187,68,170,64,0,71,51,-16.1,63,1
2023-12-04 07:30:00,861,3.206,83,187,68,170,64,0,71,52,-16,57,1
2023-12-04 07:45:00,861,3.428,83,197,75,170,64,0,71,53,-16,59,1
2023-12-04 08:00:00,861,3.545,81,201,78,119,77,0,71,53,-15.9,56,1
2023-12-04 08:15:00,861,3.51,85,224,91,85,85,0,72,56,-15.7,56,1
2023-12-04 08:30:00,861,3.569,87,239,100,85,85,0,71,60,-15.5,55,1
2023-12-04 08:45:00,860,3.943,85,287,133,85,85,0,71,60,-15.6,62,1
2023-12-04 09:00:00,860,3.101,82,294,139,60,108,0,71,62,-15.4,107,1
2023-12-04 09:15:00,860,2.34,82,327,160,43,124,0,70,62,-15.1,112,1
2023-12-04 09:30:00,860,4.493,86,350,173,43,124,0,70,71,-14.8,57,0
2023-12-04 09:45:00,860,2.504,88,335,160,43,124,0,69,79,-14.4,190,1
2023-12-04 10:00:00,859,1.977,81,239,104,30,124,0,68,78,-14,60,1
2023-12-04 10:15:00,859,2.118,85,293,136,21,124,0,67,82,-13.6,182,1
2023-12-04 10:30:00,859,1.849,82,283,131,21,124,0,66,79,-13.3,167,1
2023-12-04 10:45:00,859,1.661,79,249,111,21,124,0,65,86,-12.7,119,1
2023-12-04 11:00:00,858,1.778,85,293,135,15,107,0,64,99,-11.9,133,1
2023-12-04 11:15:00,858,1.24,71,180,71,11,97,0,63,84,-11.8,114,1
2023-12-04 11:30:00,858,1.404,78,208,86,11,97,0,63,84,-11.1,75,1
2023-12-04 11:45:00,857,1.533,85,235,99,11,97,0,62,90,-10.2,141,0
2023-12-04 12:00:00,857,1.123,67,180,74,209,78,0,61,72,-10.3,107,2
2023-12-04 12:15:00,857,1.299,80,218,90,336,67,0,61,80,-9.9,118,0
2023-12-04 12:30:00,857,1.533,87,285,130,336,67,0,60,91,-9.2,148,1
2023-12-04 12:45:00,856,1.205,74,193,79,336,67,0,59,74,-9.2,105,1
2023-12-04 13:00:00,856,1.193,73,195,80,589,50,0,59,75,-8.8,111,1
2023-12-04 13:15:00,856,1.205,85,239,100,757,40,0,58,76,-8.3,171,1
2023-12-04 13:30:00,855,1.205,92,247,101,757,40,0,57,77,-8.2,181,1
2023-12-04 13:45:00,855,1.205,81,212,86,757,40,0,56,71,-7.7,107,1
2023-12-04 14:00:00,855,1.486,93,266,113,530,42,0,55,75,-7,194,1
2023-12-04 14:15:00,854,1.357,96,273,115,379,43,0,54,76,-6.9,165,1
2023-12-04 14:30:00,854,1.509,95,277,119,379,43,0,54,75,-6.5,157,1
